"ipm_id","demographic_parameter","formula","model_type","kernel_id"
"aaa101","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa101","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa101","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa101","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa101","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa101","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa101","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa101","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa101","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa101","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa101","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa102","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa102","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa102","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa102","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa102","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa102","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa102","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa102","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa102","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa102","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa102","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa102","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa102","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa103","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa103","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa103","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa103","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa103","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa103","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa103","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa103","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa103","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa103","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa103","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa103","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa103","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa104","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa104","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa104","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa104","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa104","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa104","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa104","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa104","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa104","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa104","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa104","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa104","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa104","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa105","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa105","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa105","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa105","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa105","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa105","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa105","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa105","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa105","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa105","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa105","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa105","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa105","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa106","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa106","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa106","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa106","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa106","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa106","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa106","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa106","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa106","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa106","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa106","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa106","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa106","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa107","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa107","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa107","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa107","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa107","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa107","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa107","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa107","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa107","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa107","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa107","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa107","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa107","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa108","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa108","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa108","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa108","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa108","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa108","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa108","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa108","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa108","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa108","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa108","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa108","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa108","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa109","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa109","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa109","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa109","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa109","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa109","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa109","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa109","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa109","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa109","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa109","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa109","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa109","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa110","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa110","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa110","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa110","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa110","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa110","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa110","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa110","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa110","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa110","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa110","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa110","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa110","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa111","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa111","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa111","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa111","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa111","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa111","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa111","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa111","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa111","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa111","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa111","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa111","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa111","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa112","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa112","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa112","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa112","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa112","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa112","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa112","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa112","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa112","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa112","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa112","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa112","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa112","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa113","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa113","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa113","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa113","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa113","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa113","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa113","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa113","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa113","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa113","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa113","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa113","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa113","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa114","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa114","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa114","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa114","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa114","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa114","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa114","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa114","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa114","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa114","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa114","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa114","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa114","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa115","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa115","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa115","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa115","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
"aaa115","Growth","g_mean = sign(growth) * abs(growth) ^ (1/3)","Evaluated","P"
"aaa115","Growth","growth = g_i + g_el * elev_g + g_el2 * elev_g + g_s * (size_1 ^ 3)","Evaluated","P"
"aaa115","Fecundity","rep_p = fl_p * germ_p","Evaluated","F"
"aaa115","Fecundity","fl_p = exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10) / ( 1 + exp(fl_i + fl_s * (( log( size_1 ^ 3) - fmlv) / fslv) + fl_g * gdd10))","Evaluated","F"
"aaa115","Fecundity","germ_p = exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip) / (1 + (exp(germ_i + germ_g * gdd5 + germ_fr * annfrost + germ_per * percip))","Evaluated","F"
"aaa115","Fecundity","sdl_s = Norm(sdl_mean, sdl_sd)","Evaluated","F"
"aaa115","Fecundity","n_infl = exp(infl_n)","Evaluated","F"
"aaa115","Fecundity","n_fl = exp(fl_n)","Evaluated","F"
"aaa115","Fecundity","n_seed = exp(seed_i + seed_s * ((log(fl_n) - sdmlv) / sdslv )))","Evaluated","F"
"aaa116","Survival","s = ssurv * wsurv","Evaluated","P"
"aaa116","Survival","ssurv = exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s) / (1 + exp(ssurv_i + ssurv_s * ((log(size_1 ^ 3 ) - smlv) / sslv) + ssurv_el * elev_s))","Evaluated","P"
"aaa116","Survival","wsurv = exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost) / (1 + exp( wsurv_i + wsurv_s * ((log(size_1 ^ 3 ) - wmlv) / wslv) + wsurv_f * cumfrost))","Evaluated","P"
"aaa116","Growth","g = Norm( g_mean, g_sd)","Substituted","P"
